Year,Month,VALUE,Datetime_EOM,C2VSim_Date,Sensor
2021,8,123.05677419354839,2021-08-31,08/31/2021_24:00,6
2021,9,123.37566666666666,2021-09-30,09/30/2021_24:00,6
2021,10,122.9790322580645,2021-10-31,10/31/2021_24:00,6
2021,11,122.643,2021-11-30,11/30/2021_24:00,6
2021,12,122.20966666666666,2021-12-31,12/31/2021_24:00,6
2022,1,122.59354838709677,2022-01-31,01/31/2022_24:00,6
2022,2,122.81642857142857,2022-02-28,02/28/2022_24:00,6
2022,3,123.38225806451612,2022-03-31,03/31/2022_24:00,6
2022,4,122.95166666666667,2022-04-30,04/30/2022_24:00,6
2022,5,123.29354838709678,2022-05-31,05/31/2022_24:00,6
2022,6,123.36896551724138,2022-06-30,06/30/2022_24:00,6
2022,7,123.0716129032258,2022-07-31,07/31/2022_24:00,6
2022,8,123.34258064516129,2022-08-31,08/31/2022_24:00,6
2022,9,122.65933333333334,2022-09-30,09/30/2022_24:00,6
2022,10,122.30709677419355,2022-10-31,10/31/2022_24:00,6
2022,11,122.73866666666666,2022-11-30,11/30/2022_24:00,6
2022,12,123.22600000000001,2022-12-31,12/31/2022_24:00,6
2023,1,122.23034482758621,2023-01-31,01/31/2023_24:00,6
2023,2,122.23642857142856,2023-02-28,02/28/2023_24:00,6
2023,3,122.71935483870968,2023-03-31,03/31/2023_24:00,6
2023,4,122.80931034482758,2023-04-30,04/30/2023_24:00,6
2023,5,123.02129032258064,2023-05-31,05/31/2023_24:00,6
2023,6,123.03633333333333,2023-06-30,06/30/2023_24:00,6
2023,7,123.94967741935484,2023-07-31,07/31/2023_24:00,6
2023,8,123.32806451612903,2023-08-31,08/31/2023_24:00,6
2023,9,123.14699999999999,2023-09-30,09/30/2023_24:00,6
2023,10,123.0374193548387,2023-10-31,10/31/2023_24:00,6
2023,11,123.30066666666667,2023-11-30,11/30/2023_24:00,6
2023,12,123.25838709677419,2023-12-31,12/31/2023_24:00,6
2024,1,122.78387096774195,2024-01-31,01/31/2024_24:00,6
2024,2,122.86827586206896,2024-02-29,02/29/2024_24:00,6
2024,3,122.99774193548386,2024-03-31,03/31/2024_24:00,6
2024,4,122.98966666666666,2024-04-30,04/30/2024_24:00,6
2024,5,123.29193548387097,2024-05-31,05/31/2024_24:00,6
2024,6,123.72133333333333,2024-06-30,06/30/2024_24:00,6
2024,7,123.28645161290324,2024-07-31,07/31/2024_24:00,6
2024,8,123.09387096774194,2024-08-31,08/31/2024_24:00,6
2024,9,123.624,2024-09-30,09/30/2024_24:00,6
2024,10,124.104,2024-10-31,10/31/2024_24:00,6
2024,11,123.50166666666668,2024-11-30,11/30/2024_24:00,6
2024,12,123.67,2024-12-31,12/31/2024_24:00,6
2025,1,123.18903225806451,2025-01-31,01/31/2025_24:00,6
2025,2,123.19214285714285,2025-02-28,02/28/2025_24:00,6
2025,3,123.09387096774194,2025-03-31,03/31/2025_24:00,6
2025,4,123.08529411764705,2025-04-30,04/30/2025_24:00,6
